Name	Mean(log(thyroid_black))	Mean(log(thyroid_white))	logFC	M-W U test pval	Adj pval
ZNF582	7.509068731547741	7.463262283898178	0.04580644764956254	0.5494699544181855	0.8317635117499786
DCAF16	8.36674577631906	8.32093620022439	0.045809576094670845	0.5892723924462955	0.8519352870708846
EPB41L4A	8.314886467977209	8.269065440784026	0.04582102719318293	0.5464170953742946	0.8306634508311064
ST6GALNAC4	8.29278937686634	8.24696541012344	0.04582396674289946	0.9576011492736091	0.9905618613297154
EEF1G	15.119534899452846	15.073707877507426	0.045827021945420654	0.33444283026795196	0.6876902816800204
SLC10A6	3.990554678515079	3.944691923222775	0.045862755292304325	0.5163585294314303	0.8144744100125766
PRPF4B	9.78209353884459	9.736217476371511	0.04587606247307896	0.3744292382472708	0.7197704546083277
RPL23	15.380000051108397	15.334119863158007	0.04588018795038984	0.3195163937147637	0.6759243306229848
WNT1	0.7160590256991067	0.6701598759051963	0.04589914979391041	0.6467287966791772	0.8827930479029512
CKAP5	8.482792373952725	8.436891526983862	0.04590084696886265	0.48890587673519514	0.7998521224489197
FOXK2	8.872089679329635	8.826178556833636	0.04591112249599938	0.09239074468040764	0.4028298401052392
CABLES1	8.36744293647886	8.321498546515851	0.04594438996300809	0.8330252308640133	0.9545746872519605
USP16	9.67093176283786	9.62498145394293	0.04595030889493046	0.5276790123850355	0.8201135154084542
VILL	7.933492396202488	7.8875309997681695	0.0459613964343184	0.6699406073884415	0.8936466960930416
ENDOV	9.051860345902972	9.005879524334434	0.04598082156853778	0.25800781802387385	0.6240986029819087
MAP3K10	7.85954148880854	7.813558910280974	0.04598257852756671	0.4478743695969897	0.7713909607622825
C7orf50	11.376046352824924	11.33003741016857	0.04600894265635347	0.8603005851500007	0.962454343433369
CHCHD2	12.878604905224622	12.8325843198983	0.04602058532632114	0.4814538363262355	0.7955214359620215
ZNF562	7.308146099955948	7.262100032994809	0.04604606696113933	0.46058663453876314	0.7824816966623092
ZNF101	7.435582157980159	7.3895173316580145	0.04606482632214437	0.3423048421484114	0.6942928817470619
MED6	9.124881275978899	9.078800920671142	0.04608035530775645	0.2681728301810832	0.6360984088640124
UPF3A	11.007441075574537	10.961347932904314	0.04609314267022313	0.6336158120467446	0.8761891548212082
SEPHS1	10.551394553991917	10.50528077769512	0.04611377629679758	0.2901546068587013	0.6534031098985065
ARL2	11.360464942681597	11.314344294503812	0.046120648177785384	0.7407194411785615	0.9209872637857718
SNAPC4	7.378609691309863	7.332477945953412	0.04613174535645026	0.3217495213313827	0.6775788948296879
FAIM2	4.887435833073482	4.841284691492576	0.04615114158090616	0.8009860127452028	0.9436287770305732
SPTLC1	10.170464859373864	10.124307354911567	0.04615750446229683	0.6440972371710877	0.8819773596511165
ANKRD33B	1.9969794967401207	1.9508122759732505	0.04616722076687019	0.6013397193460164	0.858984712970217
TPCN1	10.641860185616018	10.595692702046252	0.04616748356976608	0.5004908499527378	0.8069174362021301
ZBTB46	7.609072872570491	7.562883222332909	0.046189650237582036	0.2301940975193325	0.5929695762407473
DSE	7.441860359808029	7.39565681587676	0.04620354393126913	0.7338060761679364	0.9191249146609669
COQ3	7.335349997873153	7.289141970553963	0.046208027319189604	0.7125136432050267	0.9105535380008383
PON2	10.021860488711857	9.97561794232843	0.04624254638342684	0.46058663453876314	0.7824816966623092
GNB2	12.236744011517764	12.19048691629354	0.04625709522422383	0.1880834045636296	0.5457025591704353
ZNF620	6.1051266616200985	6.058866558544781	0.04626010307531736	0.5611469465789105	0.8375355016468709
PARP1	9.776279423743757	9.72992514583103	0.046354277912726616	0.279423769167086	0.6452219708470864
MYEOV2	12.026046436394202	11.979663051564819	0.04638338482938309	0.7166179115844356	0.9121294374548509
WDR91	7.629066791085805	7.582662291021535	0.04640450006426988	0.48948167357965455	0.8002908913935425
KRTAP5-7	0.8987911385835037	0.8523765773981073	0.04641456118539633	0.6826763908338809	0.8986557592964682
SMIM20	9.982790255626576	9.93636706811985	0.04642318750672558	0.3949772533412219	0.7361160190186588
ONECUT1	0.3452411069109677	0.29881016201071336	0.046430944900254345	0.3975289319001165	0.7378512951248392
GEMIN6	7.718371402578956	7.6719137114182185	0.046457691160737724	0.5104513571724687	0.8122621334054172
RFX8	3.1752679538509305	3.1287858836389613	0.04648207021196926	0.7636797051749821	0.9295638812088474
POP4	10.633720751570163	10.587227994206918	0.04649275736324476	0.5543719550021656	0.8339849698083132
ACN9	8.407444467396056	8.360936935391948	0.0465075320041084	0.5779443176569559	0.8456272124341994
NARFL	9.094187798553834	9.047677128892877	0.046510669660957404	0.3739364689090261	0.7193547028384053
FAM49A	9.570231124565163	9.523708284545945	0.04652284001921814	0.8913653379698498	0.9733508535260167
POMGNT2	8.639301311456284	8.592771489537336	0.0465298219189485	0.5930710496931545	0.8540726686467053
NUP133	8.830463835165505	8.78393209549567	0.04653173966983459	0.19493952045491947	0.5549849220767538
PLAA	8.293026544540863	8.246441485886185	0.04658505865467788	0.3102482582426539	0.6689050880922472
RGL4	4.036297137176271	3.989707707782416	0.04658942939385469	0.7386432030492198	0.920900203337701
LY75	8.67557996681697	8.628988892338382	0.04659107447858801	0.8768928815662971	0.967877161156691
ABHD17C	7.664654121140551	7.618016033378516	0.04663808776203471	0.44349989004653123	0.7682887850782295
SLC6A7	0.8640771795114769	0.8174170037483288	0.04666017576314807	0.6077354188253292	0.8615971857112639
ZNF575	5.862801567885373	5.816137164181474	0.04666440370389857	0.5175442023782316	0.8149329944416699
HERPUD2	8.613257052842203	8.566592098597278	0.04666495424492467	0.2757729222333064	0.6421655107675459
ELAC2	9.76232534497126	9.715618632854087	0.0467067121171727	0.21900022320460788	0.5798825334402906
TOMM40L	7.6288378400563355	7.58209933017476	0.046738509881575574	0.7358778498282009	0.9199483388983521
TRAP1	9.990232803733093	9.943483630149151	0.04674917358394204	0.8116314497548784	0.9474062275949139
SPG21	11.101859438796673	11.055093203698902	0.04676623509777045	0.23666657690092163	0.6015592042595372
GNG7	7.5130228960825916	7.46625502336759	0.0467678727150016	0.5754409506129947	0.844678858109443
BOLA2	7.325350918657302	7.278578342995276	0.04677257566202542	0.04579035528713127	0.2875634312031844
GCA	9.07744141024894	9.030635102623648	0.0468063076252907	0.18931655457560848	0.5478838537948485
C12orf52	8.476510842404638	8.429700946170957	0.0468098962336807	0.6467287966791772	0.8827930479029512
PLEC	9.062323379698622	9.015505070835419	0.046818308863203484	0.5500815338925185	0.8319286576358201
MMAB	10.271162790447827	10.224344475940327	0.04681831450749918	0.37295213463586663	0.7179161056958464
KAT2B	8.623489147180281	8.576664796622602	0.04682435055767975	0.6122303791943036	0.8642694105795409
SEC24D	9.46627746589724	9.419438349645501	0.0468391162517392	0.7317362389978552	0.9182374687954895
CHMP6	9.150697573904555	9.103856593639197	0.04684098026535821	0.8173234235440103	0.9496678696939846
KCNIP4	6.777663486675876	6.730821521243394	0.04684196543248209	0.9357101285909756	0.9858621654752889
SNX12	9.835813228726114	9.788951827100956	0.04686140162515784	0.26032953764108535	0.6271324787724135
CCDC22	8.462559868780609	8.415693254885865	0.04686661389474445	0.1685842384648778	0.5235652443047506
STUB1	11.591860510645251	11.544981297874328	0.04687921277092322	0.28723861807553697	0.6508883554052108
APC	6.915821310868721	6.868878789840356	0.046942521028364936	0.7111473949184637	0.9102126893144326
RARS	9.714883079544807	9.667940341392505	0.046942738152301544	0.07081480873910617	0.3555119352024663
EEF1B2	13.287674468965935	13.240711561087055	0.046962907878880245	0.21728710877725232	0.5777825704557336
YTHDF2	9.732558254227886	9.685580923597326	0.04697733063055942	0.2568523587425998	0.6227925918546435
C1QTNF1-AS1	1.830421477933931	1.7834299400838682	0.046991537850062715	0.8682288041189282	0.9652758061543202
DRG2	9.73837292302455	9.691348827907046	0.047024095117503606	0.18655031446242243	0.544115042759391
ZNF318	8.189536173745426	8.142509510970628	0.0470266627747975	0.4273146696660727	0.7581957956508203
CEP72	6.103489382733067	6.056443269069666	0.04704611366340128	0.7532160702845151	0.9254871860762102
RFC1	9.290231847162454	9.243182922271336	0.04704892489111856	0.4763311653777058	0.7921599108628233
MRPS14	9.452094265243819	9.40501811923407	0.047076146009748854	0.22349965967557417	0.5846561048565868
HRCT1	6.145351816642013	6.098261698094428	0.047090118547584936	0.9970745703811681	0.9993243121337203
UBE2E3	11.018139115559359	10.971048246024514	0.04709086953484487	0.24512276591200877	0.6096935007906997
BTF3	13.800232529925742	13.753108644157965	0.047123885767776486	0.24105241461688387	0.6059415562460578
OTX2	0.17202659236785514	0.12489851556709322	0.04712807680076192	0.9116866546179855	0.978814912097079
STRADA	9.37930181831579	9.332171854009138	0.04712996430665228	0.2348558960964816	0.5992988061803451
IFI27L1	8.435814035969528	8.388652913653186	0.04716112231634284	0.8045304924431359	0.9448706602421094
HMGN4	10.483952932310801	10.436778783244202	0.047174149066599114	0.16801798291839598	0.5230672657965517
CHD4	11.553255684335278	11.50602980126687	0.04722588306840869	0.4489718080518461	0.7724775217987928
TMEM109	11.253023343919857	11.205767612790318	0.04725573112953896	0.42998806094196385	0.7599905440484322
NOL11	9.132788940623392	9.085504463081428	0.04728447754196452	0.37937899125286123	0.7240123848577081
AL591479.1	6.416506322091307	6.369216570191993	0.047289751899313615	0.9371682028191447	0.9858888233446317
CCDC73	1.056906426461412	1.0096092191582147	0.04729720730319742	0.8059494145837249	0.9455005628960835
ZNF559	8.858835118292852	8.811535077936336	0.04730004035651625	0.6007018235695286	0.8589135283699658
KAT5	10.672324859371201	10.625018217512862	0.04730664185833966	0.39957741309443684	0.7392425688008821
IMPG2	1.3611847115190798	1.3138504079957993	0.047334303523280497	0.5580624418479961	0.8358773904873514
IFIH1	7.697905582380981	7.650562050705386	0.0473435316755948	0.5288779612285675	0.8209960305058532
TFCP2	9.100233066575745	9.052884158012258	0.04734890856348706	0.7022895579583099	0.9061778595683205
TMBIM4	11.74627928633118	11.698913935422354	0.04736535090882654	0.13951603213148822	0.4846206326871378
MAP2K1	9.212322727073312	9.16494364703782	0.047379080035492294	0.4151424239588636	0.7502057774497741
NDUFA5	11.473488347742341	11.42610495751675	0.04738339022559046	0.2935114826707329	0.6556397795166672
KIR2DL1	0.6590689386082174	0.6116774288989821	0.047391509709235224	0.8144762123617276	0.9490237222988985
SLFN13	7.678143461962428	7.6307512549951415	0.0473922069672863	0.8761702966554056	0.9676660668701181
ZFAND2A	9.695347634805556	9.647940141968396	0.04740749283715928	0.18411660591787982	0.5412641851455088
KCTD1	8.424653627974122	8.37722931978052	0.04742430819360166	0.3460451784433197	0.6975290304161305
KCNQ2	0.8643816461872409	0.8168871965852312	0.04749444960200966	0.6316586209450147	0.8754103039837613
AC091801.1	0.26413158867346725	0.21662821845887836	0.04750337021458889	0.5211096567154612	0.8170152434660795
CAMK2G	8.636744978353157	8.589213938357187	0.0475310399959703	0.557446531824471	0.8358773904873514
PARD6G	8.852325321178075	8.804793690921224	0.04753163025685048	0.7248509447383292	0.9150828646592578
BTBD10	8.226044938031249	8.178501530867276	0.04754340716397287	0.40472632108976525	0.7438566716809774
ANAPC7	9.946279743835573	9.898726573841584	0.047553169993989286	0.40060403043347936	0.7403146222480493
CTD-2228K2.5	9.22930130101301	9.181648154770496	0.0476531462425136	0.3479250733840883	0.6988432156690213
IL4I1	4.168126697517144	4.120465463295108	0.047661234222035276	0.7699788064158912	0.9311942374955982
KIAA1211L	7.041863032667369	6.994195798297367	0.04766723437000131	0.276581395962612	0.6428152607543504
OR2H2	0.6890564270289886	0.6413880364376211	0.047668390591367515	0.44349989004653123	0.7682887850782295
TMEM214	10.915348364911141	10.86767749787784	0.04767086703330037	0.4402351112500955	0.7664973084212944
ZNF878	2.929929681206789	2.8822575503609893	0.04767213084579991	0.7546086527028113	0.926011237990944
DDX58	7.079538798387715	7.031834419251137	0.047704379136578545	0.38286764991155753	0.7273167456127345
WDR43	8.353259836403664	8.30554266327643	0.04771717312723389	0.22806483605382322	0.5905754008548597
CLCC1	8.922324120055782	8.874605523158834	0.047718596896947574	0.625802563460629	0.8728071899023568
FAF2	9.023719050069866	8.97599141389691	0.04772763617295617	0.31463929370114807	0.6723232215047881
ERI3	10.364884295063836	10.317153749901019	0.047730545162817606	0.18655031446242243	0.544115042759391
YIF1A	10.856975933340857	10.809213038038184	0.047762895302673414	0.22877302527770194	0.5912323451621267
ZNF85	7.636979513702626	7.589213791360587	0.047765722342039574	0.3949772533412219	0.7361160190186588
LRRD1	1.2464374150841226	1.1986489479029754	0.047788467181147265	1.0	1.0
IDH3A	9.798838611103536	9.751048724161171	0.047789886942364745	0.40783462221716327	0.7458062194817731
SEL1L	9.400000484162158	9.352209761363811	0.04779072279834651	0.46954764870698906	0.7879297685664503
COL8A1	9.549070937551328	9.501237747932908	0.047833189618419425	0.5586786826336942	0.8361814733830407
CNNM3	8.532556737131529	8.484719132638993	0.04783760449253549	0.5911703183536163	0.8527161284536718
TM2D1	10.190000123307227	10.14213520346448	0.047864919842746545	0.2291277064140913	0.5915613537302851
PDX1	0.14155870221582192	0.09367217199640203	0.047886530219419896	0.8173234235440103	0.9496678696939846
WBP2	11.611860597585958	11.563970080226417	0.04789051735954075	0.5234936324668172	0.8182171330660553
ARCN1	10.991860086330087	10.943969555992052	0.047890530338035475	0.23197924958853666	0.5953785362889558
RABL5	10.245348107348766	10.197453293486111	0.04789481386265493	0.5543719550021656	0.8339849698083132
LPPR5	0.19095654574289808	0.14300953262231822	0.04794701312057986	0.6592886629673764	0.8894172094422075
BTRC	7.6209254143458764	7.57292190553131	0.048003508814566054	0.2587801238077879	0.6248049336851961
UTP3	8.984186233987101	8.93617872873317	0.04800750525393127	0.2587801238077879	0.6248049336851961
THAP11	9.1620915979563	9.114082029627943	0.04800956832835723	0.6467287966791772	0.8827930479029512
TADA2B	8.515583065782636	8.467565293487494	0.04801777229514137	0.2981695742777346	0.65861301234034
GAR1	8.786974205596412	8.73895111605509	0.048023089541322506	0.5531444514401097	0.8338603385172815
PYCR2	10.266046478456683	10.218015139447681	0.04803133900900214	0.3507570661387538	0.7011291503148923
ZFYVE26	7.3827941394008585	7.33476067382112	0.04803346557973853	0.2705571536382033	0.6378494345707391
MTHFSD	8.431860880812826	8.383821279286115	0.048039601526710385	0.8732809949520661	0.9667027400964641
DIS3	8.399767170531259	8.351723364365075	0.04804380616618431	0.37295213463586663	0.7179161056958464
MAP2K7	9.010231864295113	8.962172178914555	0.04805968538055794	0.40679694462581206	0.7448060677113993
ALOX5	6.927523917145864	6.879424430870465	0.04809948627539917	0.6606164392776598	0.8894172094422075
B4GALT2	8.886972970124859	8.838838579550613	0.048134390574245955	0.4768988722073505	0.7924527610073236
MRPS2	9.67372146964962	9.625580721263534	0.04814074838608562	0.2889024665856065	0.652547652419331
AC010547.9	4.540461783792543	4.492315663641522	0.0481461201510216	0.9291515328142248	0.9831343083669918
NAF1	7.804189504903333	7.756033116534518	0.04815638836881497	0.3190709879674991	0.6759243306229848
WDR83OS	12.602093207652887	12.553932629905097	0.048160577747790256	0.7016098395012346	0.9058999218005306
UXT	11.735116312186493	11.686928882313534	0.04818742987295899	0.2591668768494777	0.6252413778225842
EIF4H	12.340930154041656	12.29273413338278	0.04819602065887629	0.08651324196609689	0.38912797300236024
TGFA	6.894424276178694	6.846215640397626	0.0482086357810676	0.6316586209450147	0.8754103039837613
TOMM70A	9.219302153227197	9.171085791537749	0.048216361689448206	0.390915224734261	0.7332730531321826
SNRPD2	12.604883916998007	12.556666672645676	0.048217244352331434	0.4633766319413638	0.7832759625873508
FAM136A	9.521627937021929	9.473408862712956	0.048219074308972765	0.48948167357965455	0.8002908913935425
C2orf62	7.095583807848177	7.0473078035239665	0.04827600432421075	0.569827185470057	0.8424819533837211
NUDC	11.130232226086019	11.081909596097832	0.048322629988186705	0.21728710877725232	0.5777825704557336
