Name	Mean(log(prostate_black))	Mean(log(prostate_white))	logFC	M-W U test pval	Adj pval
FAM134A	11.078461483656854	10.998201874268194	0.08025960938866028	0.38814512929966416	0.7738258450799654
PAXIP1-AS2	7.19693810149361	7.116633008356853	0.08030509313675704	0.6193874175183626	0.8864662984553571
SLC7A6OS	7.717693822458656	7.637305840546088	0.08038798191256813	0.5844527046680466	0.8747577792089467
RSU1	10.15922775569503	10.078762947407375	0.08046480828765468	0.5639418224813685	0.8664902110040228
AAR2	9.59077115016965	9.510224293942992	0.08054685622665758	0.15857559315989223	0.6088928320952893
CCDC134	6.4738225596323025	6.393254839425282	0.08056772020702052	0.4456788102023762	0.8071502079759024
IQGAP2	9.784613949230039	9.704045536283958	0.08056841294608041	0.7941674936890287	0.9434073703649202
NAIF1	7.793075415225937	7.712469405738408	0.08060600948752938	0.2696714945762504	0.6998086718755588
GGNBP2	9.820768993009722	9.740112918539351	0.0806560744703706	0.13227054456962517	0.5792044139701885
TIMM8B	10.34461673655292	10.263932526614475	0.08068420993844505	0.6158531787832358	0.885094546401538
DHTKD1	8.524622118379632	8.443933263750626	0.0806888546290061	0.8645459504272337	0.9668474577329309
TREX1	10.219231366546467	10.138539419006106	0.08069194754036069	0.6992472611967921	0.9143886781730436
MTPAP	7.456161033647772	7.375396289861518	0.0807647437862542	0.6371895397988824	0.8929969910594263
POP4	10.67076879031104	10.589999505469669	0.08076928484137191	0.2897532220097354	0.7112799136327405
TFIP11	9.224620963917983	9.143819025155684	0.08080193876229913	0.20971837489941103	0.6543414500030964
FAM115A	9.663844139309576	9.583035032275587	0.08080910703398914	0.4792881926022565	0.8298123931621157
YAF2	8.44769608645813	8.366853760734118	0.08084232572401184	0.2343946060939629	0.6736301982299593
PRKAR2B	8.052317746605484	7.971466230827644	0.08085151577784	0.8370160450946089	0.9580025272286964
AGBL2	5.2831178792945614	5.202242006324381	0.0808758729701804	0.8724434691075097	0.968424480976776
FBXW9	7.949228036511632	7.868317656706955	0.08091037980467686	0.7672115320548987	0.9343624730362321
MGAT2	8.903842571870559	8.822920517361796	0.080922054508763	0.42500956131160306	0.7961606799636818
CEP44	7.473850562610277	7.392923833838116	0.08092672877216156	0.404911339314322	0.7848281515104759
MAX	10.665385189295709	10.584382032266832	0.08100315702887606	0.1309858655768824	0.5777463269281139
DSN1	7.785389475864345	7.704382749101467	0.08100672676287779	0.8057978230470256	0.9470919621382659
RARG	9.01923065079822	8.938203397761253	0.08102725303696623	0.8962093171099861	0.9736199047486915
TMEM14C	12.26846148384105	12.187415701799734	0.08104578204131485	0.3254092702200604	0.7382104670213926
N4BP1	8.844610261028205	8.763482323491619	0.08112793753658565	0.20430118411189124	0.6490028196486592
ZNF536	4.937700795461954	4.856532605788959	0.08116818967299455	0.947994306322858	0.9866768948880953
RPL41	16.78769229709837	16.706516852538382	0.08117544455998882	0.5437841114286441	0.860940297082367
CHD6	8.63153768673288	8.55034005219224	0.08119763454064	0.22852519229482515	0.6676132181702528
FRAT1	6.988471055076679	6.907188509126782	0.0812825459498967	0.8922412762230935	0.973256955113499
MCM7	10.05230716894401	9.971011394675493	0.08129577426851675	0.4456788102023762	0.8071502079759024
DNA2	4.879906409706324	4.7986004261806094	0.08130598352571461	0.9799857256094662	0.9929068169568622
DRC1	2.3587344574426914	2.277372254363534	0.08136220307915742	0.48868880557840433	0.8343489760189275
RAB21	9.65230612360164	9.570899024658402	0.08140709894323805	0.413454370173589	0.7895387427494394
RYR3	4.047653697135819	3.966244679186961	0.0814090179488578	0.6336118859144646	0.8914817418320635
RBM12B	7.140781502672713	7.0593350269091495	0.08144647576356334	0.5571827406691089	0.8655247418172817
ARSK	7.187704818296151	7.10618200729149	0.0815228110046613	0.7141655969941828	0.9193739911258965
PYCR1	10.576921164950459	10.495393741174343	0.08152742377611588	0.5673361100271168	0.8687006251735204
TBXAS1	8.196152045227784	8.114610872021796	0.08154117320598786	0.7216663654143372	0.9223149366263795
SNX9	9.873079043005921	9.791460022958958	0.08161902004696309	0.38265174844562466	0.7708056235694852
PSMG3	9.796921894484415	9.715280829630055	0.08164106485435951	0.6336118859144646	0.8914817418320635
TRIM13	9.406157022881347	9.324493467268605	0.0816635556127423	0.30605183637601363	0.7266087920844688
AP5S1	7.959994120337611	7.878318586245794	0.08167553409181671	0.5605573471661444	0.8655252570232997
ST3GAL6	6.845390697068695	6.763714334322137	0.08167636274655798	0.774886111810216	0.9374402729033915
TRIM69	9.024616426866043	8.942920623384653	0.08169580348138972	0.5983165872362981	0.8793393899834085
RAVER1	8.95692410031861	8.87516916546448	0.08175493485412844	0.39927507743238466	0.7808846338271681
GABRB1	0.340595403539738	0.2588391111204919	0.08175629241924609	0.9200686731119482	0.9801881369318133
UNC50	10.089233028087449	10.007416374940899	0.08181665314655007	0.18364989322735292	0.6299928151170751
PGBD1	6.003044027376987	5.921225912486893	0.08181811489009405	0.5404596746191069	0.8598629854252796
BRCC3	8.540767624621802	8.458877550208198	0.08189007441360374	0.31321951247685287	0.7298303174550211
ZWILCH	6.625398930275737	6.543485248024093	0.08191368225164375	0.798039326474844	0.943697955571707
EMX1	0.924122472281288	0.8421867149448711	0.08193575733641689	0.9121064766649007	0.9778245322004459
C12orf52	8.558463506809797	8.476515298907573	0.08194820790222401	0.5913659742191256	0.8771752013747122
WEE2	0.8920756381853512	0.81012524104365	0.08195039714170116	0.5844527046680466	0.8747577792089467
UBLCP1	8.757686257116633	8.675727468200662	0.08195878891597097	0.2675006157928732	0.6990559929430058
SHROOM1	10.017692363975279	9.935730293622058	0.0819620703532209	0.6515842081026086	0.8988525676385932
UPF3B	7.802305458313934	7.720335670058274	0.08196978825565981	0.46384228212188217	0.8207029672596636
TXNL4A	10.971537435746036	10.889550342853404	0.08198709289263206	0.6770873690634635	0.9071665684825864
H2AFY2	9.159234206705113	9.07719100370385	0.08204320300126255	0.5305477374691512	0.8547713548114103
AHNAK	11.523076806934284	11.441011385167196	0.08206542176708886	0.48554427048461	0.8323354907817881
ZNF511	10.073077506487254	9.991011013992747	0.0820664924945067	0.8527252395619977	0.9625531215385585
SRSF10	10.410768195544424	10.328651776579925	0.08211641896449962	0.14427578224356274	0.5929926757435714
OCIAD1	11.916923033042245	11.834606721771571	0.08231631127067374	0.1723403959487083	0.6176039533683345
RMDN3	9.556924494426456	9.474606682278166	0.0823178121482897	0.08991088811188419	0.5198276489821063
DNAJB11	11.115383938013945	11.033033211889123	0.08235072612482242	0.25472780099219217	0.6880899898649961
SLMAP	10.800000285064327	10.717640748582072	0.08235953648225447	0.7029662425904515	0.9159634549658227
SIK1	10.048462481987741	9.966067607070856	0.08239487491688458	0.7291939945506895	0.9244748366694854
HNRNPR	10.841537555762908	10.759100619979245	0.0824369357836634	0.22852519229482515	0.6676132181702528
TGFB3	10.606155700589428	10.52370791763412	0.08244778295530786	0.43085719798966493	0.7988161752812559
PACSIN3	10.141540001035505	10.058988308804258	0.08255169223124703	0.5013759570761872	0.8425817966477366
IGSF3	7.5992323691633255	7.516637431227865	0.08259493793546024	0.947994306322858	0.9866768948880953
VIP	2.699449981219165	2.616854760904776	0.08259522031438893	0.9759839790348974	0.9922748967891225
ANKRD13C	7.929236310016777	7.846631388248745	0.08260492176803247	0.4456788102023762	0.8071502079759024
DBNL	11.067692196934225	10.985055447713172	0.08263674922105224	0.43085719798966493	0.7988161752812559
ZNF821	7.951536289944601	7.868766386085703	0.08276990385889782	0.40774722002821007	0.7868912123719151
SLC22A2	2.7886007786879223	2.705811374698098	0.08278940398982426	0.5077843397192849	0.845780903143188
TANK	9.351540067983166	9.268649908774552	0.08289015920861331	0.2505660290718701	0.683949118923396
SAMD8	7.560768931020389	7.477863896340461	0.08290503467992849	0.4730763692434189	0.8251764042391672
GDF5	4.416386966492463	4.333431637034065	0.08295532945839845	0.8606022082156476	0.9654011343408299
KAT6A	8.067688849157735	7.98472261992464	0.0829662292330946	0.6552035319294766	0.8997561999321089
CTNNBL1	10.440770698057944	10.357753095214735	0.08301760284320991	0.6443702050967011	0.8962326390118467
RP11-342M21.2	0.19791458987850624	0.1148797724457989	0.08303481743270734	0.7029662425904515	0.9159634549658227
MID1IP1	9.66922958165863	9.586179982745875	0.08304959891275487	0.5504633571722519	0.8631856949217369
ILF2	11.39384605113362	11.310786462225183	0.08305958890843712	0.258937410058814	0.6917658958473112
PSMA1	11.56846092200228	11.485393224223806	0.08306769777847478	0.17551716577106702	0.6209243634465176
WBP2NL	4.5621905960697955	4.479092143035481	0.08309845303431462	0.5207289291205136	0.8524508096308129
PATZ1	9.640767225206694	9.557640369809981	0.0831268553967135	0.5639418224813685	0.8664902110040228
BABAM1	10.83999935390759	10.756853457891543	0.08314589601604716	0.5013759570761872	0.8425817966477366
ERGIC2	10.892308026336206	10.809100482337282	0.08320754399892394	0.6264822847506998	0.8885207826399615
SLC6A12	3.007445819857857	2.924182393013628	0.08326342684422894	0.7672115320548987	0.9343624730362321
P2RY4	1.1655994040062407	1.0822979432977555	0.08330146070848521	0.5913659742191256	0.8771752013747122
TBC1D15	9.470769590737284	9.387414152870855	0.08335543786642852	0.3254092702200604	0.7382104670213926
FAM102A	9.355382209617696	9.272021982008384	0.08336022760931172	0.6844441445496784	0.9096618813791683
KIAA1598	8.545385716475359	8.46202282006931	0.0833628964060491	0.70669234599893	0.9175362518950961
FGF14	3.7970003169528996	3.713589061445908	0.08341125550699147	0.6734204476724661	0.9065217823202715
MTMR14	9.093077216369533	9.009662332035468	0.08341488433406496	0.3429863200225286	0.7479902838283189
UHMK1	8.80768938742202	8.724269510425586	0.08341987699643383	0.3429863200225286	0.7479902838283189
RPL6	15.295384563808252	15.211910125311231	0.08347443849702074	0.19898651507917264	0.6427709139095232
REXO4	8.840000292948316	8.75651789441419	0.08348239853412665	0.5045747843894581	0.8438306678880452
ZNF394	8.764615943980893	8.68112357227779	0.08349237170310175	0.2874734623322879	0.7106646797876512
ANKRD27	8.734617077106	8.651123767681735	0.0834933094242647	0.20430118411189124	0.6490028196486592
HBA2	10.235381836225299	10.151798588537366	0.08358324768793324	0.7291939945506895	0.9244748366694854
ATF3	10.958464093245794	10.874830840004757	0.08363325324103776	0.6515842081026086	0.8988525676385932
GALNT16	7.027695976583847	6.944054533233541	0.08364144335030588	0.5605573471661444	0.8655252570232997
JMJD1C	9.402310638099411	9.31865161493545	0.08365902316396223	0.23836640271424403	0.6761883062666375
SLC36A4	7.010763540303178	6.927082234941996	0.08368130536118201	0.6053040418023542	0.8806356613919536
ZCRB1	10.710768776587816	10.627078738937069	0.08369003765074723	0.3429863200225286	0.7479902838283189
BLOC1S6	9.688461825764005	9.604720202108798	0.08374162365520732	0.691830983249414	0.9122891801417948
ZBTB42	8.126928898915487	8.043032966496337	0.08389593241914994	0.7405343464675054	0.9278076168042245
SUPT4H1	11.116153278102956	11.032247002104896	0.08390627599806066	0.3429863200225286	0.7479902838283189
C5orf17	2.0416427929023353	1.957716805814476	0.08392598708785926	0.947994306322858	0.9866768948880953
UBE2D1	8.174613574495217	8.09067218575924	0.08394138873597612	0.3799230177749927	0.7693082054389778
GIMAP5	8.483842952806713	8.399886280332794	0.08395667247391891	0.6552035319294766	0.8997561999321089
ASCC3	8.484618362607055	8.400564669025597	0.08405369358145798	0.8370160450946089	0.9580025272286964
KLK13	4.7284863669515556	4.644413953458855	0.08407241349270045	0.951989711345521	0.9884063977552379
CCL22	3.623886348104846	3.5398026215616554	0.08408372654319063	0.9639827680680203	0.9909716737443433
PP13439	0.612845864176053	0.5287599252559054	0.0840859389201476	0.5110045779777463	0.847347298017911
FAM151B	4.8291786148479465	4.745059031259238	0.0841195835887083	0.5110045779777463	0.847347298017911
MGST1	12.091537936376568	12.007415392999235	0.08412254337733316	0.7179125823863085	0.9208778666304727
HEATR6	7.800004356248536	7.7158456470446515	0.08415870920388446	0.3585261905947641	0.7591534685631721
PAQR7	8.23462084595823	8.15045042368531	0.08417042227291915	0.987990629244562	0.9952588826706104
ZC3HAV1	8.313838048780774	8.229661590536598	0.08417645824417619	0.39090974538406464	0.7762782993059192
BBIP1	9.252304893314081	9.16808953449702	0.08421535881706177	0.5239914344559482	0.8530376333522596
ZNF12	8.180001977477511	8.095731038657666	0.08427093881984504	0.6018057410912148	0.8793393899834085
PRSS42	1.2739103426604677	1.1896211362131717	0.08428920644729598	0.5673361100271168	0.8687006251735204
MAD1L1	9.144617801548064	9.06022563894817	0.0843921625998938	0.8291853404742575	0.9546193451366823
FAM212B	6.640017803816543	6.555614200144574	0.08440360367196931	0.5305477374691512	0.8547713548114103
FOXP3	4.453899603566574	4.369435173506521	0.084464430060053	0.6479730751040984	0.8976788105732421
NUAK1	6.863830208875952	6.779335715282998	0.08449449359295436	0.947994306322858	0.9866768948880953
SPG11	10.185385779838045	10.100786593619647	0.0845991862183979	0.48554427048461	0.8323354907817881
NOL7	10.35999873126944	10.275392885892229	0.08460584537721161	0.09476491145656818	0.5260160217759889
KY	4.803903195751252	4.719172312828897	0.08473088292235431	0.8213715705066224	0.9524876817616431
WSCD1	4.4761159902558045	4.391375109966384	0.08474088028942095	0.5844527046680466	0.8747577792089467
ZNF594	6.4730782723583	6.388311947726335	0.08476632463196498	0.7519313636564546	0.9296791578351222
AC069547.1	5.206143259087562	5.121360199455411	0.0847830596321506	0.691830983249414	0.9122891801417948
ZNF140	8.809230206162995	8.724381302566114	0.0848489035968818	0.6844441445496784	0.9096618813791683
P4HA1	9.016922089026565	8.93202200838867	0.08490008063789567	0.35070168493398746	0.7530926878926752
MANBA	8.540772079921599	8.455843841359478	0.08492823856212084	0.8409375126284334	0.9593556740158499
CA7	1.0642249166066313	0.9792694858092225	0.08495543079740886	0.9320267597720693	0.9826938776685535
CYP4F2	5.044672585048398	4.959710954283367	0.08496163076503116	0.8962093171099861	0.9736199047486915
RCOR2	4.447666012460375	4.36270433562919	0.08496167683118472	0.6807619602404382	0.9088137237867513
SLC35F2	8.993847210288857	8.908874915882267	0.08497229440659027	0.9839879759127153	0.9941411859160308
POLE4	10.53769256494897	10.452696045070809	0.08499651987816037	0.47617672959663093	0.8274933778066643
SYT11	7.716144061144491	7.631126050176686	0.08501801096780515	0.7633827345346482	0.9326307346444632
FAM168A	8.579237625537035	8.494156852594829	0.08508077294220584	0.7329676745364753	0.9246247342701591
STPG2	1.6519464948538074	1.566841548530552	0.08510494632325538	0.6336118859144646	0.8914817418320635
GJD3	1.9275250325329611	1.842405290980665	0.08511974155229618	0.5045747843894581	0.8438306678880452
HNRNPC	13.349999917603638	13.26483145934168	0.08516845826195762	0.15857559315989223	0.6088928320952893
GGACT	6.923847844680065	6.838651543054233	0.0851963016258317	0.7329676745364753	0.9246247342701591
CNOT10	8.708455592192605	8.623258649235664	0.0851969429569408	0.36645958329824546	0.7627385064031595
XYLB	5.45996948747843	5.374712227447997	0.0852572600304331	0.5913659742191256	0.8771752013747122
C14orf93	7.776162644175098	7.690900837932071	0.08526180624302704	0.6407756696625078	0.8938955569432088
IGLL1	0.640823924929535	0.5555552246069354	0.08526870032259959	0.6552035319294766	0.8997561999321089
TTC39B	5.991546737269607	5.906277570896412	0.0852691663731946	0.5305477374691512	0.8547713548114103
CNOT4	8.003845645787617	7.918539148937331	0.08530649685028635	0.24238547129647525	0.6800684337161311
BBS7	7.4930736839700876	7.407755299927273	0.08531838404281444	0.6407756696625078	0.8938955569432088
PPP1R3B	8.940764796263712	8.855393141497988	0.08537165476572461	0.5207289291205136	0.8524508096308129
TEX22	2.9190391715872432	2.833491565369424	0.0855476062178191	0.7633827345346482	0.9326307346444632
ARRB2	8.865388953486788	8.779775182474728	0.08561377101205991	0.3964747385366161	0.779173188543094
GABRR2	2.3647315448346946	2.279083136465921	0.08564840836877341	0.8135754836337743	0.9496754716022495
PREX1	7.408464452977951	7.322807287060945	0.08565716591700578	0.7481262037274545	0.9290109383802265
ACOT2	9.506924929699421	9.421235422566843	0.08568950713257806	0.8724434691075097	0.968424480976776
